"브랜드","차종","가격","연식","배기량","주행거리","색상","변속기","연료","선루프","LED헤드램프","어댑티드헤드램프","가죽시트","열선시트.앞좌석.","통풍시트","후방센서","스마트키","네비게이션.순정.","네비게이션.비순정.","전손유무","소유자.이전.횟수","침수유무"
"기아","디 올 뉴 스포티지 하이브리드 1.6 터보 HEV  프레스티지",3790,"2023.08",1598,5160,2,1,4,0,0,0,0,0,0,0,1,0,0,0,"0",0
"기아","더 뉴 셀토스 1.6 가솔린 터보 4WD  그래비티",3139,"2022.09",1999,20910,2,1,1,0,0,0,0,0,0,0,1,1,0,0,"0",0
"기아","더 뉴 레이 1.0  시그니처",1390,"2021.04",998,16121,3,1,1,0,0,0,0,0,0,0,1,1,0,0,"0",0
"기아","모닝 어반 1.0  프레스티지",1329,"2022.06",998,6924,5,1,1,0,0,0,0,0,0,0,1,1,0,0,"0",0
"기아","더 뉴 K5 1.6 터보  노블레스",3380,"2024.02",1598,136,1,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 셀토스 1.6 가솔린 터보 2WD  프레스티지",2960,"2024.01",1598,1659,2,1,1,0,0,0,0,0,0,0,1,1,0,0,"0",0
"현대","싼타페TM  2.2 디젤 2WD 인스퍼레이션",NA,"2019.04",2199,35000,2,1,2,0,0,0,1,1,1,1,1,1,0,0,"0",0
"현대","그랜드스타렉스 2.5 디젤 왜건 11인승 4WD CVX 프리미엄",850,"2017.01",2497,24092,2,1,2,0,0,0,1,1,0,1,0,1,0,0," 0회",0
"현대","그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 디럭스",590,"2012.11",2497,119968,2,2,2,0,0,0,1,1,0,1,0,0,0,0," 1회",0
"현대","싼타페TM 2.0 디젤 2WD 익스클루시브",2090,"2019.02",1995,58000,1,1,2,0,0,1,1,1,1,1,1,0,0,0,"0",0
"기아","올 뉴 카니발 2.2 디젤 7인승 아웃도어 VIP",1590,"2017.01",2199,105000,2,1,2,0,0,0,1,0,0,1,1,1,0,0,"0",0
"기아","그랜드 카니발 2.9 디젤 11인승 하이리무진 GLX",890,"2009.06",2902,165000,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","포터2 슈퍼캡 냉동탑차",590,"2012.05",2497,186000,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기아","레이 1.0 디럭스 스페셜",580,"2015.03",998,110000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기아","봉고3  파워게이트 -",670,"2016.04",2497,258000,2,2,2,0,0,0,1,1,0,1,0,0,1,0,"0",0
"기아","봉고3  CRDi 더블캡 초장축 GX 스페셜",599,"2014.12",2497,139000,4,2,2,0,0,0,1,1,0,0,0,0,0,0,"0",0
"기아","봉고3  CRDi 더블캡 초장축 노블레스",799,"2016.07",2497,192000,2,1,2,0,0,0,1,1,0,1,0,1,0,0,"0",0
"현대","포터2  CRDi 더블캡 초장축 모던",1580,"2020.06",2497,86000,2,1,2,0,0,0,1,1,0,1,0,1,0,0,"0",0
"현대","포터2  CRDi 더블캡 초장축 SUP 일반형",460,"2012.04",2497,220000,2,2,2,0,0,0,1,0,0,0,0,0,0,0,"0",0
"쉐보레","스파크  1.0 LT",269,"2012.1",995,160000,8,1,1,0,0,0,1,0,0,1,0,0,1,0,"0",0
"기아","봉고3  CRDi 더블캡 초장축 GLX",530,"2013.08",2497,197000,4,2,2,0,0,0,1,1,0,0,0,0,0,0,"0",0
"현대","포터2  파워게이트 -",790,"2016.11",2497,181000,4,2,2,0,0,0,1,0,0,0,0,0,0,0,"0",0
"현대","포터2  CRDi 더블캡 초장축 SUP 기본형",399,"2012.01",2497,291000,4,2,2,0,0,0,1,1,0,0,0,0,0,0,"0",0
"현대","포터2  CRDi 더블캡 초장축 SUP 고급형",880,"2016.11",2497,168000,4,1,2,0,0,0,1,0,0,0,0,0,1,0,"0",0
"기아","봉고3  표준캡 초장축 GLX",699,"2017.01",2497,161000,2,2,2,0,0,0,1,1,0,0,0,0,0,0,"0",0
"현대","포터2  CRDi 더블캡 초장축 SUP 고급형",490,"2012.09",2497,210000,4,2,2,0,0,0,1,1,0,0,0,0,0,0,"0",0
"현대","포터2  냉동탑차 -",1580,"2020.07",2497,98000,2,1,2,0,0,0,1,1,0,0,0,0,1,0,"0",0
"기아","봉고3  CRDi 킹캡 초장축 리미티드",599,"2016.04",2497,260000,4,1,2,0,0,0,1,1,0,0,0,0,0,0,"0",0
"기아","봉고3  1.2톤 킹캡 초장축 노블레스",740,"2015.06",2497,180000,4,2,2,0,0,0,1,1,0,1,0,0,0,0,"0",0
"현대","포터2 슈퍼캡 냉장탑차",490,"2011.06",2497,159000,2,2,2,0,0,0,1,1,0,0,0,0,0,0," 9회",0
"현대","뉴 에쿠스 3.8 VS380 프라임",550,"2011.06",3778,278000,3,1,1,1,0,1,1,0,1,1,1,1,0,0," 5회",0
"기아","더 뉴 쏘렌토  2.0 디젤 2WD 프레스티지",2330,"2019.02",1995,35000,2,1,2,0,0,0,1,1,1,1,1,1,0,0,"0",0
"쉐보레","리얼 뉴 콜로라도  3.6 V6 4WD Z71-X 미드나잇",4800,"2020.1",3649,15555,3,1,1,0,0,0,1,1,0,1,0,1,0,0,"0",0
"현대","포터2 CRDi 더블캡  초장축 스마트",1180,"2016.1",2497,105447,2,1,2,0,0,0,1,1,0,1,0,0,0,0,"0",0
"현대","엑센트  1.6 프리미엄",550,"2014.05",1591,130000,2,1,1,1,0,0,1,0,0,1,1,0,1,0," 7회",0
"현대","그랜드스타렉스 캠핑카",690,"2011.03",2497,280000,2,1,2,0,0,0,0,0,0,0,0,0,0,0," 3회",0
"현대","포터2 더블캡 내장탑차",899,"2014.11",2497,101564,2,1,2,0,0,0,1,1,0,1,0,0,1,0,"0",0
"쉐보레","캡티바 2.2 디젤 4WD LT 프리미엄",890,"2014.1",2231,120000,1,1,2,0,0,0,1,0,0,1,1,0,1,0,"0",0
"현대","올 뉴 투싼  1.7 디젤 2WD 모던",1190,"2015.06",1685,102744,1,1,2,0,1,0,1,1,0,1,1,0,1,0,"0",0
"기아","올 뉴 카니발 2.2 디젤 9인승  럭셔리",1450,"2017.12",2199,110000,3,1,2,1,0,0,1,0,0,1,1,0,0,0,"0",0
"쉐보레","이쿼녹스 1.6 디젤  프리미어",1690,"2020.12",1598,41000,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기아","그랜드 카니발 R  2.2 디젤 GLX 고급형",680,"2014.02",2199,79400,2,2,2,0,0,0,1,0,0,1,0,0,1,0,"0",0
"현대","뉴 카운티  캠핑카 -",5880,"2015.09",3933,345000,1,2,2,0,0,0,1,0,0,0,0,0,0,0,"0",0
"GM대우","레스타  캠핑카 -",5880,"2015.01",3760,175000,2,2,2,0,0,0,1,0,0,0,1,0,1,0,"0",0
"기아","뉴 카니발 R  2.2 디젤 리무진 GLX 최고급형",792,"2013.1",2199,164610,1,1,2,0,0,0,1,1,0,1,0,1,0,0,"0",0
"현대","그랜드스타렉스  캠핑카 -",2280,"2012.12",2497,236309,2,1,2,0,0,0,1,1,0,0,0,0,1,0,"0",0
"현대","싼타페 더 프라임  2.0 디젤 2WD 익스클루시브",1680,"2016.03",1995,165882,1,1,2,0,0,0,1,1,1,0,1,0,0,0,"0",0
"현대","그랜드스타렉스  캠핑카 -",1995,"2011.11",2497,210000,2,1,2,0,0,0,1,1,0,1,0,0,0,0,"0",0
"현대","e마이티  2.5톤 더블캡 장축고상 슈퍼",1980,"2012.09",3933,188800,2,2,2,0,0,0,0,0,0,0,0,0,1,0,"0",0
"현대","뉴 카운티  캠핑카 -",11980,"2023.01",3933,832,2,1,2,0,0,0,1,1,1,1,0,1,0,0,"0",0
"기아","봉고3  캠핑카 -",3880,"2018.08",2497,32000,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","e-카운티  표준형 25인승 자가용 슈퍼",1180,"2006.02",3907,140055,8,2,2,0,0,0,0,0,0,1,0,0,1,0,"0",0
"현대","뉴 카운티  캠핑카 -",5980,"2013.11",3933,190555,2,1,2,0,0,0,1,1,0,1,0,0,0,0,"0",0
"현대","더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD",3580,"2018.01",2497,160000,4,1,2,0,0,0,1,1,1,1,0,0,1,0,"0",0
"현대","스타리아  2.2 디젤 라운지 9인승 2WD 인스퍼레이션",3280,"2022.01",2199,94830,1,1,2,0,1,0,1,1,1,1,1,1,0,0,"0",0
"르노코리아","SM6  1.5 디젤 LE",1180,"2018.09",1461,62950,1,1,2,1,0,0,1,1,1,1,1,1,0,0,"0",0
"르노코리아","마스터  2.3 디젤 어린이보호차",3880,"2019.12",2299,52490,5,2,2,0,0,0,0,0,0,1,0,0,1,0,"0",0
"현대","그랜드스타렉스  캠핑카 -",2880,"2015.05",2497,154715,1,1,2,0,0,0,1,0,0,0,0,0,1,0,"0",0
"현대","뉴 투싼ix  2.0 디젤 2WD 모던",882,"2013.09",1995,153890,8,1,2,0,0,0,1,1,1,1,0,1,0,0,"0",0
"현대","그랜드스타렉스  캠핑카 -",2980,"2015.01",2497,78757,1,1,2,0,0,0,1,1,0,0,0,0,1,0,"0",0
"현대","코나 일렉트릭  2WD 프리미엄",2188,"2019.07",180,61500,2,1,5,0,0,0,1,1,0,1,1,1,0,0,"0",0
"현대","e-카운티  캠핑카 -",4580,"2012.1",3933,117217,2,2,2,0,0,0,1,0,0,1,0,0,1,0,"0",0
"현대","포터2  캠핑카 -",5880,"2022.01",2497,12256,2,1,2,0,0,0,1,1,0,1,0,0,1,0,"0",0
"현대","스타리아  2.2 디젤 캠핑카 -",4880,"2021.06",2199,77526,2,1,2,0,0,0,1,1,1,1,1,1,0,0,"0",0
"현대","쏠라티  캠핑카 -",6280,"2018.06",2497,139466,3,1,2,0,0,0,1,1,0,1,0,1,0,0,"0",0
"현대","뉴 카운티  캠핑카 -",6880,"2016.09",3933,113668,2,2,2,0,0,0,1,0,0,1,0,0,0,0,"0",0
"현대","그랜드스타렉스  캠핑카 -",2880,"2014.1",2497,190606,1,1,2,0,0,0,1,1,1,1,0,0,0,0,"0",0
"기아","카니발 4세대 2.2 디젤 9인승 시그니처",3000,"2020.12",2151,96500,2,1,2,0,1,1,1,1,1,1,1,1,0,0," 0회",0
"쉐보레","크루즈 1.6 LT",230,"2012.04",1598,167608,11,1,1,1,0,0,1,1,0,1,0,0,1,0,"0",0
"GM대우","라보 냉동탑차",450,"2015.1",796,95670,2,1,3,0,0,0,0,0,0,0,0,0,0,0,"0",0
"GM대우","마티즈 크리에이티브 1.0 그루브 스타",190,"2010.01",995,127473,8,1,1,0,0,0,1,0,0,1,0,0,1,0,"0",0
"GM대우","마티즈 크리에이티브 1.0  그루브 스타",210,"2010.08",995,99681,1,1,1,0,0,0,1,1,0,1,0,0,0,0,"0",0
"현대","올 뉴 아반떼  1.6 터보 N 라인 스포츠",1850,"2021.02",1598,60482,1,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 모하비  3.0 디젤 4WD 프레지던트",2650,"2016.05",2959,61947,2,1,2,1,0,0,1,1,1,1,1,1,0,0,"0",0
"쉐보레","올 뉴 말리부  1.5 터보 LT 디럭스",950,"2016.11",1490,121335,2,1,1,0,0,0,1,1,0,1,1,1,0,0,"0",0
"현대","투싼ix  2.0 디젤 2WD LX20 모던",690,"2013.04",1995,99607,2,1,2,1,0,0,1,1,0,1,1,0,1,0,"0",0
"현대","아반떼AD  1.6 터보 스포츠 익스트림 셀렉션",1290,"2016.07",1591,77323,4,1,1,1,0,0,1,1,1,1,1,1,0,0,"0",0
"기아","스팅어  3.3 터보 GT",2450,"2017.05",3342,58856,8,1,1,1,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","더 뉴 제네시스 쿠페  2.0 터보 S",1250,"2014.07",1998,157997,8,2,1,1,0,0,1,1,0,1,1,1,0,0,"0",0
"현대","제네시스  BH330 프리미엄",750,"2012.1",3342,222911,3,1,1,1,0,0,1,1,1,1,1,1,0,0,"0",0
"기아","스팅어  2.0 터보 플래티넘",2390,"2017.05",1998,35797,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 K9  5.0 퀀텀",2150,"2016.07",5038,126699,5,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"현대","제네시스 DH  G380 AWD 파이니스트 에디션",1950,"2014.02",3778,145582,3,1,1,1,0,1,1,1,1,1,1,1,0,0,"0",0
"현대","제네시스 DH  G380 AWD 프레스티지",2250,"2014.02",3778,104767,3,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","올 뉴 카니발  2.2 디젤 9인승 하이리무진 노블레스",3150,"2017.06",2199,64676,2,1,2,0,0,0,1,1,1,1,1,1,0,0,"0",0
"현대","더 뉴 맥스크루즈  2.2 디젤 2WD 익스클루시브",1450,"2017.08",2199,194198,3,1,2,1,0,0,1,1,1,1,1,1,0,0,"0",0
"제네시스","EQ900  3.8 AWD 프리미엄 럭셔리",2590,"2016.1",3778,253430,4,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","G70  3.3 터보 AWD 스포츠 프레스티지",2850,"2019.03",3342,115495,2,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"현대","아이오닉5 롱레인지 프레스티지",3500,"2021.1",111,73500,2,1,5,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","포터2 일반캡 초장축 스마트",1100,"2019.08",2497,107000,2,2,2,0,0,0,1,1,0,1,0,0,0,0,"0",0
"현대","그랜드스타렉스 2.5 디젤 밴 3인승 2WD CVX 디럭스",500,"2011.04",2497,306000,1,1,2,0,0,0,1,1,0,0,0,0,1,0,"0",0
"기아","올 뉴 카니발 2.2 디젤 9인승 노블레스",1500,"2015.06",2199,159000,2,1,2,1,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 레이 1.0 밴 고급형",900,"2019.06",998,25000,2,1,1,0,0,0,1,0,0,1,0,0,0,0,"0",0
"현대","쏘나타 2.0 프리미엄 패밀리",2200,"2021.02",1999,50000,2,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","봉고3 파워게이트 4WD 더블캡",2200,"2022.06",2497,29000,4,2,2,0,0,0,1,1,1,1,0,1,0,0,"0",0
"현대","뉴 에쿠스 4.6 VS460 프레스티지",900,"2010.1",4627,228050,2,1,1,0,0,0,0,0,0,0,0,0,0,0," 7회",0
"KG모빌리티","렉스턴 스포츠 칸 2.2 디젤 2WD 5링크 프로페셔널 X",1599,"2019.06",2157,82430,1,1,2,0,0,0,1,1,1,1,1,0,0,0,"0",0
"기아","스포티지 4세대 2.0 디젤 2WD  노블레스",1250,"2015.11",1995,79902,1,1,2,0,0,0,1,0,0,1,1,1,1,0,"0",0
"현대","제네시스 BH380  로얄",670,"2012.03",3778,125708,1,1,1,1,0,0,1,0,1,1,1,0,0,0,"0",0
"르노코리아","XM3 1.3 RE 시그니처",1520,"2020.03",1332,56075,1,1,1,0,1,0,1,1,0,1,1,1,0,0,"0",0
"기아","더 뉴 카렌스 2.0 LPi 프레스티지",890,"2016.09",1999,150268,4,1,3,0,0,0,1,1,1,1,1,1,0,0,"0",0
"KG모빌리티","렉스턴W 2.0 디젤 2WD  RX7 럭셔리",540,"2012.11",1998,148091,2,1,2,0,0,0,1,1,0,1,1,0,1,0,"0",0
"현대","i40 살룬 2.0 모던",599,"2012.03",1999,132814,1,1,1,0,0,0,1,0,0,1,1,1,0,0,"0",0
"쉐보레","말리부 2.4  LTZ",599,"2014.03",2384,114844,3,1,1,1,0,1,1,0,0,1,1,1,1,0,"0",0
"현대","i40 2.0 왜건  모던",760,"2012.01",1999,144925,1,1,1,1,0,0,1,0,0,1,1,0,1,0,"0",0
"르노코리아","QM5 네오 2.0 가솔린 2WD  RE",590,"2014.07",1998,141856,2,1,1,0,0,0,1,1,0,1,1,0,1,0,"0",0
"기아","더 뉴 K7 2.4  프레스티지",690,"2013.06",2359,141487,2,1,1,0,0,0,1,0,0,1,1,1,0,0,"0",0
"기아","뉴 쏘렌토R 2.0 디젤 2WD  리미티드",780,"2012.1",1995,156047,3,1,2,0,0,0,1,0,1,1,1,1,1,0,"0",0
"현대","그랜드스타렉스 2.4 LPi 밴 5인승 CVX 럭셔리",850,"2009.05",2359,124844,2,1,3,0,0,0,1,0,0,0,0,0,1,0,"0",0
"현대","엑센트  위트 1.6  탑",560,"2012.08",1591,85554,2,1,1,0,0,0,1,1,0,1,1,1,0,0,"0",0
"쉐보레","캡티바 2.2 디젤 2WD LS",399,"2011.08",2231,131838,2,1,2,0,0,0,1,0,0,1,0,0,1,0,"0",0
"기아","올 뉴 카니발 2.2 디젤 9인승  프레스티지",1190,"2015.02",2199,153682,3,1,2,1,0,0,1,0,0,1,1,1,0,0,"0",0
"기아","뉴 카니발 R 2.2 디젤  GLX",660,"2011.1",2199,116428,2,1,2,1,0,0,1,1,0,1,0,0,1,0,"0",0
"기아","더 뉴 쏘렌토 2.2 디젤 2WD  럭셔리",1560,"2017.09",2199,65143,6,1,2,0,0,0,1,0,0,1,0,1,0,0,"0",0
"쉐보레","아베오 1.6 해치백 LT 최고급형",380,"2012.1",1598,53767,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"쉐보레","더 넥스트 스파크 1.0  에코 LTZ",530,"2015.09",999,96122,1,1,1,0,1,0,1,1,0,1,1,1,1,0,"0",0
"현대","뉴 에쿠스 3.8 VS380 모던",1720,"2014.01",3778,62861,1,1,1,0,0,0,1,1,1,1,1,1,1,0,"0",0
"현대","싼타페TM 2.0 디젤 2WD 프리미엄",1699,"2018.12",1995,138031,3,1,2,0,0,1,1,1,1,1,1,1,1,0,"0",0
"현대","맥스크루즈 2.2 디젤 2WD  익스클루시브",1090,"2013.06",2199,137321,1,1,2,1,0,0,1,1,1,1,1,1,1,0,"0",0
"현대","올 뉴 투싼 1.6 디젤 2WD 모던",1470,"2019.12",1598,111994,2,1,2,1,1,1,1,1,1,1,1,1,1,0,"0",0
"쉐보레","더 뉴 트랙스 1.4 가솔린 LT 코어",970,"2018.12",1362,115231,2,1,1,0,0,0,1,1,0,1,1,1,1,0,"0",0
"기아","레이 1.0 럭셔리",630,"2014.11",998,148872,3,1,1,0,0,0,1,0,0,1,1,0,1,0,"0",0
"현대","캐스퍼 1.0  스마트",1360,"2021.1",998,27151,2,1,1,0,0,0,0,0,0,1,1,1,0,0,"0",0
"현대","그랜저IG 2.2 디젤 프리미엄 스페셜",1660,"2017.09",2199,120906,4,1,2,1,0,0,1,1,1,1,1,1,1,0,"0",0
"KG모빌리티","코란도 투리스모 2.2 디젤 4WD  TX 9인승",1399,"2018.09",2157,115392,3,1,2,0,1,0,1,1,1,1,1,0,1,0,"0",0
"KG모빌리티","코란도 스포츠 2.0 디젤 4WD  CX7 패션",680,"2012.03",1998,127220,8,1,2,0,1,0,1,1,0,1,0,0,1,0,"0",0
"기아","올 뉴 쏘울 1.6 프레스티지",990,"2016.05",1591,64214,4,1,1,0,1,0,1,1,1,1,1,1,1,0,"0",0
"쉐보레","올란도 2.0 LPGi  LTZ 프리미엄",650,"2012.04",1998,122608,3,1,1,1,1,0,1,1,0,1,1,0,1,0,"0",0
"르노코리아","뉴 SM3 1.6  LE",470,"2013.1",1598,58238,2,1,1,0,1,0,1,1,0,1,1,0,1,0,"0",0
"제네시스","EQ900 3.8 AWD  럭셔리",1860,"2016.02",3778,164935,3,1,1,1,0,1,1,0,1,1,1,1,0,0,"0",0
"르노코리아","QM6 2.0 가솔린 2WD RE",1460,"2017.1",1997,81419,3,1,1,0,0,0,1,0,1,1,1,1,1,0,"0",0
"현대","벨로스터 1.6 터보  스포츠 코어",1310,"2018.1",1591,81215,1,1,1,1,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","그랜저HG 240 모던",1210,"2015.06",2359,80864,2,1,1,0,0,0,1,0,0,1,1,1,1,0,"0",0
"기아","K9 3.3 노블레스 스페셜",990,"2012.1",3342,149567,1,1,1,0,1,0,1,1,1,1,1,1,1,0,"0",0
"기아","더 뉴 모하비 3.0 디젤 AWD 프레지던트",1880,"2016.03",2959,93239,1,1,2,1,1,1,1,1,1,1,1,1,1,0,"0",0
"기아","스토닉 1.4 가솔린 프레스티지",1450,"2018.09",1368,66607,2,1,1,0,0,0,1,1,1,1,1,1,0,0,"0",0
"현대","아슬란 3.0 G300 모던",1020,"2014.11",2999,136076,3,1,1,0,0,0,1,0,1,1,1,1,0,0,"0",0
"KG모빌리티","베리 뉴 티볼리  1.5 가솔린 2WD V3",1370,"2019.1",1497,17948,1,1,1,0,1,0,1,1,1,1,1,1,1,0,"0",0
"기아","올 뉴 K7 3.3 노블레스",1090,"2016.08",3342,128575,1,1,1,0,0,0,1,0,1,0,1,1,0,0,"0",0
"현대","더 뉴 제네시스 쿠페 2.0 터보  S",840,"2011.12",1998,87867,1,1,1,0,0,0,1,0,0,1,1,1,0,0,"0",0
"기아","올 뉴 모닝 1.0  럭셔리",669,"2017.04",998,69723,2,1,1,0,0,0,1,1,0,1,1,0,1,0,"0",0
"현대","더 뉴 아반떼 1.6  모던",790,"2014.09",1591,90021,2,1,1,1,0,0,1,1,0,1,1,0,1,0,"0",0
"쉐보레","크루즈 2.0 디젤 5도어  LTZ 플러스",450,"2013.11",1998,96357,1,1,2,0,0,0,1,1,0,1,1,0,1,0,"0",0
"현대","베뉴 1.6 플럭스",1299,"2019.1",1598,87762,1,1,1,1,1,1,1,1,0,1,1,1,1,0,"0",0
"현대","뉴 투싼ix 2.0 디젤 2WD  모던",720,"2013.08",1995,149032,1,1,2,0,1,0,1,1,1,1,1,1,1,0,"0",0
"현대","뉴 i30 1.6  익스트림",599,"2012.02",1591,138561,2,1,1,0,0,0,1,1,0,1,1,1,1,0,"0",0
"기아","K5 2세대 2.0  SX 디럭스",1180,"2015.08",1999,30278,1,1,1,0,1,0,1,1,0,1,0,0,1,0,"0",0
"르노삼성","SM7 뉴 아트 2.3 프레스티지",230,"2009.09",2349,190000,3,1,1,0,0,0,0,0,0,0,0,0,0,0," 3회",0
"제네시스","더 올 뉴 G80 2.5 터보",4660,"2022.04",2497,27797,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","GV80 3.0 디젤 AWD  5인승",4050,"2020.02",2996,106854,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기아","올 뉴 카니발 2.2 디젤 9인승 하이리무진  노블레스",2320,"2016.02",2199,108824,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보 AWD",4290,"2021.06",2497,82880,3,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보 AWD",4250,"2021.01",2497,43994,3,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"쉐보레","더 넥스트 스파크 1.0 LT",570,"2016.08",999,78028,2,1,1,0,0,0,0,0,0,1,0,0,0,0,"0",0
"현대","더 뉴 그랜저 2.5  프리미엄",2190,"2020.05",2497,91759,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기아","더 K9 3.3 AWD",3390,"2018.08",3342,79304,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기아","더 K9 3.3 터보 AWD  마스터즈Ⅲ",3600,"2018.07",3342,53978,3,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV80 3.0 디젤 5인승",4870,"2021.03",2996,48128,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","더 뉴 그랜저 2.5 프리미엄",2650,"2020.03",2497,27751,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","팰리세이드 2.2 디젤 2WD 익스클루시브",2599,"2019.1",2199,82411,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보",4650,"2020.05",2497,53506,2,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV80 2.5 터보 AWD  5인승",4980,"2020.08",2497,37114,1,1,1,1,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","모하비 더 마스터 3.0 디젤 4WD 5인승 플래티넘",3070,"2019.11",2959,93030,2,1,2,1,1,0,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보",4350,"2020.05",2497,50290,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","K8 하이브리드 1.6 터보 HEV  노블레스",3390,"2021.07",1598,22247,3,1,4,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기아","카니발 4세대 2.2 디젤 9인승 프레스티지",2680,"2021.05",2151,75961,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보 AWD",3499,"2020.1",2497,102859,3,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","카니발 4세대 2.2 디젤 9인승 프레스티지",2599,"2020.1",2151,90705,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","EQ900 3.3 터보 AWD  프레스티지",4199,"2016.02",3342,99270,2,1,1,1,1,1,1,0,1,1,1,1,0,0,"0",0
"현대","더 뉴 그랜저 2.5  프리미엄 초이스",2620,"2020.05",2497,34048,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","GV70 2.2 디젤 AWD  스포츠",4990,"2021.07",2151,48318,2,1,1,1,1,0,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV70 2.5 터보 스포츠",5050,"2021.08",2497,25752,2,1,1,1,1,0,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보 AWD",4490,"2020.06",2497,28445,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"르노코리아","QM6 2.0 디젤 4WD  RE 시그니처",1930,"2018.07",1995,31691,3,1,2,1,1,0,1,0,1,1,1,0,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보",3400,"2020.05",2497,114926,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보",4090,"2020.08",2497,67539,3,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보",4790,"2021.02",2497,43000,2,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보",4790,"2021.02",2497,26868,2,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV80 3.0 디젤 AWD  5인승",4199,"2020.09",2996,123591,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","GV80 3.0 디젤 AWD  7인승",5090,"2020.02",2996,93907,1,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","GV70 2.2 디젤 AWD",4150,"2021.02",2151,78373,2,1,2,1,1,0,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.2 디젤",3430,"2020.1",2497,75539,4,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보",3930,"2020.12",2497,88494,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보 AWD",3990,"2020.09",2497,79601,4,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV80 3.0 디젤 AWD  5인승",4600,"2020.02",2996,82535,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","GV70 2.5 터보 AWD",4790,"2022.01",2151,58450,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
